name,category,subtypes,phone,website,address,street,city,state,postal_code,country,country_code,rating,reviews,business_status,working_hours,description,about,latitude,longitude,place_id,google_id,domain,email,company_instagram,company_facebook,booking_appointment_link,verified,photos_count,reviews_per_score_5,reviews_per_score_4,services
Totum Life Science: King St West,Gym,"Naturopathic practitioner, Chiropractor, Fitness center, Massage therapist, Gym, Osteopath, Personal trainer, Physiotherapist, Sports massage therapist, Sports medicine clinic",+1 416-979-2449,https://totum.ca/,"445 King St W, Toronto, ON M5V 1K4",445 King St W,Toronto,Ontario,M5V 1K4,Canada,CA,4.8,346,OPERATIONAL,"{""Monday"": [""6a.m.-10p.m.""], ""Tuesday"": [""6a.m.-10p.m.""], ""Wednesday"": [""6a.m.-10p.m.""], ""Thursday"": [""6a.m.-10p.m.""], ""Friday"": [""6a.m.-10p.m.""], ""Saturday"": [""8a.m.-6p.m.""], ""Sunday"": [""9a.m.-6p.m.""]}",,"{""Service options"": {""Online classes"": true, ""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible seating"": false, ""Wheelchair-accessible entrance"": false, ""Wheelchair-accessible parking lot"": false}, ""Offerings"": {""Sauna"": true}, ""Amenities"": {""Washroom"": true, ""Wi-Fi"": true, ""Swimming pool"": true}, ""Atmosphere"": {""Shower"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointment required"": true, ""Membership required"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",43.6450329,-79.395808,ChIJ5fOQZ9k0K4gRxPpswcrF9dk,0x882b34d96790f3e5:0xd9f5c5cac16cfac4,totum.ca,yvonne@fcv.ca,https://www.instagram.com/p,https://www.facebook.com/totumlifescience,https://www.mindbodyonline.com/explore/locations/totum-life-science?rwg_token=AFd1xnF6HmCrOdArYShlv2emDPIN6I4bGdccuw0nwJrRMgHDqg73L2bG_plVQTmiZ8ZeSft8hKAJJIJl4Greh2mMeeXHQx6L_Q%3D%3D,True,49,315,20,hangover_iv
Thornhill Naturopathic Health Clinic,Naturopathic practitioner,Naturopathic practitioner,+1 905-707-2001,http://thornhillnaturopathic.ca/,"12 A Centre St, Thornhill, ON L4J 1E9",12 A Centre St,Thornhill,Ontario,L4J 1E9,Canada,CA,4.6,12,OPERATIONAL,"{""Monday"": [""9a.m.-4p.m.""], ""Tuesday"": [""10a.m.-8p.m.""], ""Wednesday"": [""9a.m.-3p.m.""], ""Thursday"": [""10a.m.-8p.m.""], ""Friday"": [""9a.m.-3p.m.""], ""Saturday"": [""Closed""], ""Sunday"": [""Closed""]}",,"{""Accessibility"": {""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",43.8164328,-79.425257,ChIJj5qWg4osK4gREFCUH5bAcPw,0x882b2c8a83969a8f:0xfc70c0961f945010,thornhillnaturopathic.ca,info@thornhillnaturopathic.ca,https://www.instagram.com/thornhillnaturopathic,https://www.facebook.com/Dr.Rozendaal,,True,7,10,1,iv_therapy
Family Naturopathic Clinic,Naturopathic practitioner,Naturopathic practitioner,+1 416-261-8181,http://valnd.com/,"3049 Kingston Rd, Scarborough, ON M1M 1P1",3049 Kingston Rd,Scarborough,Ontario,M1M 1P1,Canada,CA,4.8,66,OPERATIONAL,"{""Monday"": [""3-8p.m.""], ""Tuesday"": [""12-8p.m.""], ""Wednesday"": [""10a.m.-5p.m.""], ""Thursday"": [""10a.m.-6p.m.""], ""Friday"": [""Closed""], ""Saturday"": [""Closed""], ""Sunday"": [""Closed""]}",,"{""Service options"": {""Language assistance"": ""English, Romanian""}, ""Accessibility"": {""Wheelchair accessible seating"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Gender-neutral washroom"": true, ""Washroom"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Parking"": {""Free parking lot"": true, ""On-site parking"": true}}",43.7263189,-79.2304366,ChIJC_qES8TP1IkRW0-olAAJtjc,0x89d4cfc44b84fa0b:0x37b6090094a84f5b,valnd.com,valnd71@gmail.com,,https://www.facebook.com/drvalnd/,https://www.my-naturopath.ca/get-appointment,True,39,59,4,"chelation,glutathione"
"Dr. Jen Parsons, ND",Naturopathic practitioner,Naturopathic practitioner,+1 647-254-0786,http://www.drjenparsonsnd.com/,"902 Kingston Rd, Toronto, ON M4E 1S5",902 Kingston Rd,Toronto,Ontario,M4E 1S5,Canada,CA,5,13,OPERATIONAL,"{""Monday"": [""9a.m.-7p.m.""], ""Tuesday"": [""Closed""], ""Wednesday"": [""9a.m.-7p.m.""], ""Thursday"": [""9a.m.-7p.m.""], ""Friday"": [""9a.m.-3p.m.""], ""Saturday"": [""Closed""], ""Sunday"": [""Closed""]}",,"{""Accessibility"": {""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",43.6804801,-79.2896601,ChIJC-i-7e7N1IkRTuxBtdpAYcc,0x89d4cdeeedbee80b:0xc76140dab541ec4e,drjenparsonsnd.com,hello@drjenparsonsnd.com,https://www.instagram.com/jenparsonsnd,https://www.facebook.com/jenparsonsnd,http://www.drjenparsonsnd.com/,True,4,13,0,"glutathione,hangover_iv,hydration,immune_iv,iv_therapy,myers_cocktail,vitamin_iv"
Vancouver Naturopathic Clinic,Naturopathic practitioner,Naturopathic practitioner,+1 604-738-2111,https://vancouvernaturopathicclinic.com/,"1308 W 8th Ave, Vancouver, BC V6H 3W4",1308 W 8th Ave,Vancouver,British Columbia,V6H 3W4,Canada,CA,4.5,28,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""9a.m.-5p.m.""], ""Tuesday"": [""9a.m.-6p.m.""], ""Wednesday"": [""9a.m.-6p.m.""], ""Thursday"": [""9a.m.-5p.m.""], ""Friday"": [""9a.m.-4p.m.""], ""Saturday"": [""10a.m.-3p.m.""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""Identifies as women-owned"": true}}",49.2643152,-123.134223,ChIJo5qbHcdzhlQRQDh5X83t6CI,0x548673c71d9b9aa3:0x22e8edcd5f793840,vancouvernaturopathicclinic.com,vncinfo@shaw.ca,,,https://vancouvernaturopathicclinic.janeapp.com/,True,4,24,0,chelation
Integrative Naturopathic Medical Centre Vancouver,Naturopathic practitioner,"Naturopathic practitioner, Acupuncturist, Alternative medicine practitioner, Homeopath, Massage therapist, Nutritionist",+1 604-738-1012,http://www.integrative.ca/,"1285 W Broadway #730, Vancouver, BC V6H 3X8",1285 W Broadway #730,Vancouver,British Columbia,V6H 3X8,Canada,CA,4.7,238,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""8a.m.-5:30p.m.""], ""Tuesday"": [""8a.m.-5:30p.m.""], ""Wednesday"": [""8a.m.-5:30p.m.""], ""Thursday"": [""8a.m.-5:30p.m.""], ""Friday"": [""8a.m.-5:30p.m.""], ""Saturday"": [""Closed""]}",,"{""Service options"": {""Language assistance"": ""English""}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""On-site parking"": true, ""Paid parking lot"": true, ""Paid street parking"": true}}",49.2637597,-123.1333169,ChIJtZtL6sZzhlQRvGZyr45jVCY,0x548673c6ea4b9bb5:0x2654638eaf7266bc,integrative.ca,reception@integrative.ca,https://www.instagram.com/integrativenmc,https://www.facebook.com/Integrative-Naturopathic-Medical-Centre-123021607806888/,https://integrative.clinicmaster.com/landing,True,48,209,17,"chelation,iv_therapy"
Bay Wellness Naturopathic Clinic,Naturopathic practitioner,"Naturopathic practitioner, Doctor, Wellness center",+1 604-398-4988,http://www.baywellnesscentre.com/,"475 W Georgia St #510, Vancouver, BC V6B 4M9",475 W Georgia St #510,Vancouver,British Columbia,V6B 4M9,Canada,CA,4.9,119,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""8a.m.-5p.m.""], ""Tuesday"": [""8a.m.-5p.m.""], ""Wednesday"": [""11a.m.-7p.m.""], ""Thursday"": [""8a.m.-5p.m.""], ""Friday"": [""Closed""], ""Saturday"": [""Closed""]}",,"{""Service options"": {""Language assistance"": ""English""}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Gender-neutral washroom"": true, ""Washroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Paid parking garage"": true, ""Paid street parking"": true}}",49.2812967,-123.1155067,ChIJtXml4H5xhlQR-aQ-Zdf1nWI,0x5486717ee0a579b5:0x629df5d7653ea4f9,baywellnesscentre.com,info@baywellnesscentre.com,https://www.instagram.com/baywellnessnd,https://www.facebook.com/baywellnesscentre/,https://baywellnesscentre.com/providers/,True,67,114,4,iv_therapy
Clementine Natural Health,Naturopathic practitioner,"Naturopathic practitioner, Medical clinic, Nutritionist, Women's health clinic, Pediatric clinic",+1 604-566-3345,https://www.clementinenaturalhealth.com/,"3195 Granville St Unit 211, Vancouver, BC V6H 3K2",3195 Granville St Unit 211,Vancouver,British Columbia,V6H 3K2,Canada,CA,4.8,60,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""9a.m.-5p.m.""], ""Tuesday"": [""9a.m.-5p.m.""], ""Wednesday"": [""9a.m.-7:30p.m.""], ""Thursday"": [""9a.m.-5p.m.""], ""Friday"": [""9a.m.-5p.m.""], ""Saturday"": [""9a.m.-3p.m.""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Language assistance"": ""English, Spanish""}, ""Accessibility"": {""Wheelchair accessible seating"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Nursing room"": true}, ""Parking"": {""Free street parking"": true, ""On-site parking"": true, ""Paid parking garage"": true, ""Paid street parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",49.257266,-123.1390919,ChIJN4y6bGFzhlQRo1do-Pv64fA,0x548673616cba8c37:0xf0e1fafbf86857a3,clementinenaturalhealth.com,hello@clementineclinic.com,https://www.instagram.com/clementinenaturalhealth,,,True,10,57,0,"hydration,iv_therapy,vitamin_iv"
Cross Roads Naturopathic Wellness Clinic,Naturopathic practitioner,"Naturopathic practitioner, Acupuncture clinic, Chinese medicine clinic, Counselor",+1 604-568-6899,http://www.crossroadsnaturopathic.com/,"507 W Broadway #350, Vancouver, BC V5Z 1E6",507 W Broadway #350,Vancouver,British Columbia,V5Z 1E6,Canada,CA,4.6,143,OPERATIONAL,"{""Sunday"": [""10a.m.-2p.m.""], ""Monday"": [""8a.m.-8p.m.""], ""Tuesday"": [""8a.m.-8p.m.""], ""Wednesday"": [""8a.m.-3p.m.""], ""Thursday"": [""8a.m.-8p.m.""], ""Friday"": [""8a.m.-4p.m.""], ""Saturday"": [""9a.m.-4p.m.""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",49.2634078,-123.1153866,ChIJs79PdN1zhlQRn9272MjD2tY,0x548673dd744fbfb3:0xd6dac3c8d8bbdd9f,crossroadsnaturopathic.com,info@crnaturopathic.com,https://www.instagram.com/crossroadsnds,http://facebook.com/crnaturopathic,https://crossroadsnaturopathic.janeapp.com/locations/cross-roads-naturopathic-wellness-clinic-inc/book?rwg_token=AFd1xnGQUaWgA0Ga5fQJOop4SU_GVf5f2ZkDJWStcfeZnG0-qT8I8Qp4dP_cOTmoPX91FQ8gF9lCPIVV5o-d50TfQWcD9bDRMQ%3D%3D,True,7,127,1,iv_therapy
Springs Eternal Naturopathic Clinic,Naturopathic practitioner,"Naturopathic practitioner, Acupuncture clinic, Alternative medicine practitioner, Craniosacral therapy, Mental health service",+1 604-737-0012,https://springseternal.com/,"1788 W Broadway Unit 608, Vancouver, BC V6J 1Y1",1788 W Broadway Unit 608,Vancouver,British Columbia,V6J 1Y1,Canada,CA,4.9,54,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""9a.m.-5p.m.""], ""Tuesday"": [""10a.m.-5p.m.""], ""Wednesday"": [""10a.m.-5p.m.""], ""Thursday"": [""10a.m.-5p.m.""], ""Friday"": [""10a.m.-5p.m.""], ""Saturday"": [""Closed""]}",,"{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",49.2634447,-123.1454275,ChIJ1QQbQ7dzhlQRuU6QCladPXY,0x548673b7431b04d5:0x763d9d560a904eb9,springseternal.com,info@springseternal.com,https://www.instagram.com/springseternal_,https://www.facebook.com/169878206408991,https://springseternal.janeapp.com/,True,3,52,0,immune_iv
"Dr. Martha Reid, ND",Naturopathic practitioner,"Naturopathic practitioner, Medical office",+1 604-688-1169,https://www.doctorschoiceintegrative.com/,"1190 Thurlow St, Vancouver, BC V6E 1X3",1190 Thurlow St,Vancouver,British Columbia,V6E 1X3,Canada,CA,4.9,32,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""9a.m.-5p.m.""], ""Tuesday"": [""9a.m.-5p.m.""], ""Wednesday"": [""9a.m.-7p.m.""], ""Thursday"": [""10a.m.-7p.m.""], ""Friday"": [""9a.m.-5p.m.""], ""Saturday"": [""9a.m.-1p.m.""]}",,"{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",49.2804673,-123.1307994,ChIJCbrRUStyhlQRS62h9MfNKC0,0x5486722b51d1ba09:0x2d28cdc7f4a1ad4b,doctorschoiceintegrative.com,info@doctorschoiceintegrative.com,,,,True,19,31,0,immune_iv
Dr. Caroline Coombs Naturopathic Doctor,Naturopathic practitioner,Naturopathic practitioner,+1 604-251-3456,https://drcarolinecoombs.com/,"1541 W Broadway, Vancouver, BC V6J 1W7",1541 W Broadway,Vancouver,British Columbia,V6J 1W7,Canada,CA,5,21,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""9:45a.m.-5p.m.""], ""Tuesday"": [""9:45a.m.-5p.m.""], ""Wednesday"": [""9:45a.m.-5p.m.""], ""Thursday"": [""9:45a.m.-5p.m.""], ""Friday"": [""9:45a.m.-5p.m.""], ""Saturday"": [""Closed""]}",,"{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",49.2640071,-123.139977,ChIJAW1RArFzhlQRyauzJPeSPo4,0x548673b102516d01:0x8e3e92f724b3abc9,drcarolinecoombs.com,patientcare@drcarolinecoombs.com,,http://www.facebook.com/drcarolinecoombsnd,,True,7,21,0,"glutathione,hangover_iv,hydration,immune_iv,iv_therapy,myers_cocktail,vitamin_iv"
Divine Elements Naturopathic Clinic,Naturopathic practitioner,"Naturopathic practitioner, Acupuncture clinic, Alternative medicine practitioner, Holistic medicine practitioner, Pain management physician",+1 604-568-3735,http://www.divineelements.ca/,"2691 W Broadway, Vancouver, BC V6K 3W9",2691 W Broadway,Vancouver,British Columbia,V6K 3W9,Canada,CA,4.3,30,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""Closed""], ""Tuesday"": [""9:30a.m.-5:30p.m.""], ""Wednesday"": [""9:30a.m.-5:30p.m.""], ""Thursday"": [""11a.m.-7p.m.""], ""Friday"": [""9:30a.m.-4:30p.m.""], ""Saturday"": [""9a.m.-1p.m.""]}",,"{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",49.2642758,-123.1660119,ChIJw7JPy61zhlQR1wwhU7YfGMI,0x548673adcb4fb2c3:0xc2181fb653210cd7,divineelements.ca,naturopaths@divineelements.ca,,https://www.facebook.com/divineelementshealth/,https://divineelements.janeapp.com/,True,31,24,1,"iv_therapy,vitamin_iv"
Calgary Natural Wellness Clinic,Wellness center,"Naturopathic practitioner, Acupuncture clinic, Ayurvedic clinic, Health consultant, Herbal medicine store, Homeopathic pharmacy, Massage therapist, Wellness center, Osteopath, Vitamin & supplements store",+1 587-966-6293,https://calgarynaturalwellness.ca/,"121B 14 St NW, Calgary, AB T2N 1Z6",121B 14 St NW,Calgary,Alberta,T2N 1Z6,Canada,CA,5,51,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""11a.m.-6:30p.m.""], ""Tuesday"": [""11a.m.-6:30p.m.""], ""Wednesday"": [""11a.m.-6:30p.m.""], ""Thursday"": [""11a.m.-6:30p.m.""], ""Friday"": [""11a.m.-6:30p.m.""], ""Saturday"": [""12-5p.m.""]}",,"{""Accessibility"": {""Wheelchair-accessible parking lot"": true, ""Assistive hearing loop"": false, ""Wheelchair accessible seating"": false}, ""Amenities"": {""Gender-neutral washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Discounts for kids"": true, ""Family discount"": true, ""Nursing room"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true, ""On-site parking"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",51.0533875,-114.0950262,ChIJKWffv2xvcVMRkTm2B3fM-5o,0x53716f6cbfdf6729:0x9afbcc7707b63991,calgarynaturalwellness.ca,info@calgarynaturalwellness.ca,,,,True,1,51,0,"hydration,iv_therapy"
"Dr. Sarah Louie, Naturopathic Doctor",Naturopathic practitioner,Naturopathic practitioner,+1 368-995-5396,https://www.wellnessandgreatness.com/,"683 10 St SW, Calgary, AB T2P 2B9",683 10 St SW,Calgary,Alberta,T2P 2B9,Canada,CA,4.9,31,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""9a.m.-7p.m.""], ""Tuesday"": [""9a.m.-12p.m.""], ""Wednesday"": [""9a.m.-7p.m.""], ""Thursday"": [""9a.m.-7p.m.""], ""Friday"": [""9a.m.-7p.m.""], ""Saturday"": [""9a.m.-12p.m.""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair-accessible parking lot"": true}, ""Amenities"": {""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",51.0473651,-114.0862571,ChIJj7-eCulvcVMR2aUoezid4_w,0x53716fe90a9ebf8f:0xfce39d387b28a5d9,wellnessandgreatness.com,inquiries@healthone.ca,,,,True,3,30,0,"glutathione,iv_therapy"
Naturopathic Calgary | VIVE Integrative Health Group | Calgary Naturopathic Doctor,Naturopathic practitioner,"Naturopathic practitioner, Fertility clinic, IV therapy service, Wellness center",+1 403-984-3538,http://www.vivehealth.ca/,"4720 Bowness Rd NW, Calgary, AB T3B 0B4",4720 Bowness Rd NW,Calgary,Alberta,T3B 0B4,Canada,CA,4.7,49,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""9a.m.-7p.m.""], ""Tuesday"": [""9a.m.-7p.m.""], ""Wednesday"": [""9a.m.-7p.m.""], ""Thursday"": [""9a.m.-7p.m.""], ""Friday"": [""9a.m.-2p.m.""], ""Saturday"": [""9a.m.-2p.m.""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Language assistance"": ""Cantonese, English, French""}, ""Accessibility"": {""Wheelchair accessible seating"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Gender-neutral washroom"": true, ""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Nursing room"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",51.0733349,-114.1610307,ChIJPYsIFPlucVMRz4m5LMmkxCQ,0x53716ef914088b3d:0x24c4a4c92cb989cf,vivehealth.ca,contact@vivehealth.ca,https://www.instagram.com/vivehealthgroup,https://www.facebook.com/vivehealthgroup,https://vivehealth.ca/contact-us/,True,33,45,0,iv_therapy
Calgary Integrative Medicine,Naturopathic practitioner,"Naturopathic practitioner, Acupuncturist, Holistic medicine practitioner, Medical office, Medical spa, Osteopath, Vitamin & supplements store, Weight loss service",+1 403-202-7272,https://www.calgaryintegrativemedicine.ca/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb,"4525 Monterey Ave NW #230, Calgary, AB T2N 4Y7",4525 Monterey Ave NW #230,Calgary,Alberta,T2N 4Y7,Canada,CA,4.9,40,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""9a.m.-5p.m.""], ""Tuesday"": [""9a.m.-6:30p.m.""], ""Wednesday"": [""9a.m.-6p.m.""], ""Thursday"": [""9a.m.-5p.m.""], ""Friday"": [""9a.m.-2p.m.""], ""Saturday"": [""Closed""]}",,"{""Accessibility"": {""Wheelchair accessible seating"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Gender-neutral washroom"": true, ""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",51.0693592,-114.1606349,ChIJb2-eT_hucVMRnPUZnjdjjuw,0x53716ef84f9e6f6f:0xec8e63379e19f59c,calgaryintegrativemedicine.ca,marisa@calgaryintegrativemedicine.ca,https://www.instagram.com/calgaryintegrative,https://www.facebook.com/Calgary-Integrative-Medicine-1844457362476649/,https://calgaryintegrativemedicine.janeapp.com/locations/calgary-integrative-medicine/book?rwg_token=AFd1xnFsqAGL-VTJxUeYftw3cJV1IzN1tQM8ebBI8M1VHAiK_uJOXUaQ5Voc1sU8dNS0AQR5KwcGs8sMjMpbmgTNp_BAgeQTOxhmL5hwjbnB1mBjQVgz82M%3D,True,38,39,0,iv_therapy
